19:06:48.658881 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:50444, sz=0 is delivered
19:06:48.660738 [queue=1] packet #6, 127.0.0.1:50444 -> 127.0.0.1:8007, sz=0 is delayed for 500µs
19:06:48.663760 [queue=0] packet #6, 127.0.0.1:50444 -> 127.0.0.1:8007, sz=0 is delivered
19:07:13.818343 [queue=1] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delayed for 700µs
19:07:13.819841 [queue=0] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delivered
19:07:13.821144 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=0 is delayed for 2.2ms
19:07:13.825587 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=0 is delivered
19:07:13.826078 [queue=1] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delayed for 3.9ms
19:07:13.826352 [queue=2] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=156 is delayed for 4.35ms
19:07:13.830792 [queue=1] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delivered
19:07:13.831044 [queue=0] packet #0, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=156 is delivered
19:07:13.832287 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=156 is delayed for 0s
19:07:13.832429 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=156 is delivered
19:07:13.837078 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=241 is delayed for 3.85ms
19:07:13.842678 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=241 is delivered
19:07:13.844812 [queue=1] packet #1, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=241 is delayed for 4.4ms
19:07:13.850203 [queue=0] packet #1, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=241 is delivered
19:07:13.869404 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=0 is delayed for 2.6ms
19:07:13.872835 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52063, sz=0 is delivered
19:07:13.874605 [queue=1] packet #1, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delayed for 0s
19:07:13.874835 [queue=0] packet #1, 127.0.0.1:52063 -> 127.0.0.1:8007, sz=0 is delivered
19:07:27.589186 [queue=1] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delayed for 4.7ms
19:07:27.594706 [queue=0] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delivered
19:07:27.595330 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=0 is delayed for 200µs
19:07:27.596275 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=0 is delivered
19:07:27.598147 [queue=1] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delayed for 350µs
19:07:27.598218 [queue=2] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=67 is delayed for 3.9ms
19:07:27.598836 [queue=1] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delivered
19:07:27.602970 [queue=0] packet #0, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=67 is delivered
19:07:27.604246 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=67 is delayed for 1.15ms
19:07:27.605298 [queue=2] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=187 is delayed for 4ms
19:07:27.605757 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=67 is delivered
19:07:27.612651 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=187 is delivered
19:07:27.615538 [queue=1] packet #1, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=187 is delayed for 4.05ms
19:07:27.621756 [queue=0] packet #1, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=187 is delivered
19:07:27.630686 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=0 is delayed for 3.3ms
19:07:27.634537 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57578, sz=0 is delivered
19:07:27.637297 [queue=1] packet #1, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delayed for 2.35ms
19:07:27.640842 [queue=0] packet #1, 127.0.0.1:57578 -> 127.0.0.1:8007, sz=0 is delivered
19:08:11.877827 config: drop-rate=0.20, max-delay=2ms, seed=1
19:08:11.878562 router is listening at :3000
19:09:15.372398 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 1.74ms
19:09:15.374850 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
19:09:15.376095 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52718, sz=0 is delayed for 1.18ms
19:09:15.378037 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52718, sz=0 is delivered
19:09:15.379092 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 360µs
19:09:15.379173 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=70 is dropped
19:09:15.381108 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
19:09:20.386262 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is dropped
19:09:25.390715 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is dropped
19:09:30.398392 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 1.88ms
19:09:30.401049 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
19:09:35.401334 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 1.24ms
19:09:35.403110 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
19:09:40.406446 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 560µs
19:09:40.407584 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
19:09:45.412204 [queue=1] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delayed for 220µs
19:09:45.412849 [queue=0] packet #0, 127.0.0.1:52718 -> 127.0.0.1:8007, sz=0 is delivered
21:27:19.753169 config: drop-rate=0.20, max-delay=2ms, seed=1
21:27:19.755216 router is listening at :3000
21:28:19.576548 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.74ms
21:28:19.579755 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:19.580070 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:62436, sz=0 is delayed for 1.18ms
21:28:19.581881 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:62436, sz=0 is delivered
21:28:19.582652 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 360µs
21:28:19.582736 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=70 is dropped
21:28:19.584026 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:24.587433 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:28:29.594613 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:28:34.599409 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.88ms
21:28:34.602132 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:39.606672 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.24ms
21:28:39.608670 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:44.613582 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 560µs
21:28:44.614484 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:49.617399 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 220µs
21:28:49.617898 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:54.624274 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 740µs
21:28:54.625496 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:28:59.631073 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.9ms
21:28:59.633621 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:04.637473 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 560µs
21:29:04.638509 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:09.643731 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 940µs
21:29:09.645183 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:14.646147 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.74ms
21:29:14.648695 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:19.652214 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.8ms
21:29:19.654825 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:24.657919 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 820µs
21:29:24.659192 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:29.663548 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:29:34.669842 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:29:39.675223 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 580µs
21:29:39.676221 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:44.678916 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:29:49.681618 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 620µs
21:29:49.682424 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:54.688588 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 520µs
21:29:54.691421 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:29:59.690122 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is dropped
21:30:04.695573 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.88ms
21:30:04.698097 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:30:09.722619 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 660µs
21:30:09.727393 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:30:14.725390 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.56ms
21:30:14.727962 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:30:19.731826 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.18ms
21:30:19.733318 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:30:24.734695 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.14ms
21:30:24.736548 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:30:29.740837 [queue=1] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delayed for 1.78ms
21:30:29.743107 [queue=0] packet #0, 127.0.0.1:62436 -> 127.0.0.1:8007, sz=0 is delivered
21:31:46.889263 [queue=0] packet #0, 127.0.0.1:50984 -> 127.0.0.1:8007, sz=0 is dropped
21:33:39.925102 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 100µs
21:33:39.925731 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:33:39.926264 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:50568, sz=0 is delayed for 760µs
21:33:39.927376 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:50568, sz=0 is delivered
21:33:39.927820 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.1ms
21:33:39.928072 [queue=2] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=67 is delayed for 200µs
21:33:39.929138 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=67 is delivered
21:33:39.929232 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:33:44.934204 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.12ms
21:33:44.935644 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:33:49.939348 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is dropped
21:33:54.945469 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.22ms
21:33:54.947337 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:33:59.952137 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.66ms
21:33:59.954370 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:04.959808 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.26ms
21:34:04.961667 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:09.962935 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 40µs
21:34:09.963188 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:14.969035 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 940µs
21:34:14.970801 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:19.976047 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.54ms
21:34:19.978253 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:24.980266 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 1.92ms
21:34:24.982738 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:34:29.985422 [queue=1] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delayed for 460µs
21:34:29.986114 [queue=0] packet #0, 127.0.0.1:50568 -> 127.0.0.1:8007, sz=0 is delivered
21:35:19.888812 config: drop-rate=0.50, max-delay=0s, seed=1
21:35:19.889342 router is listening at :3000
21:36:03.623172 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:36:03.624094 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:55517, sz=0 is delivered
21:36:03.625082 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:36:03.625156 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=70 is dropped
21:36:08.632221 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:13.637212 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:36:18.642140 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:23.648715 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:28.653560 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:33.661594 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:38.664941 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:36:43.672297 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:36:48.680038 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:53.683198 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:36:58.690077 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:03.696800 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:08.701130 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:13.708436 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:18.712949 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:37:23.715910 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:28.720334 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:33.727119 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:38.731426 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:37:43.737098 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is delivered
21:37:48.739360 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:37:53.742266 [queue=0] packet #0, 127.0.0.1:55517 -> 127.0.0.1:8007, sz=0 is dropped
21:38:08.734796 config: drop-rate=0.50, max-delay=0s, seed=1
21:38:08.736022 router is listening at :3000
21:38:32.150030 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:38:32.150537 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:65076, sz=0 is delivered
21:38:32.151050 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:38:32.151425 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=70 is dropped
21:38:37.157223 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:38:42.163199 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:38:47.167425 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:38:52.174953 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:38:57.182245 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:02.186542 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:07.190879 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:39:12.196809 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:39:17.202229 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:22.209251 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:27.215457 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:32.222568 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:37.228700 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:42.234323 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is dropped
21:39:47.238325 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:39:55.238269 config: drop-rate=0.00, max-delay=5ms, seed=0
21:39:55.238789 router is listening at :3000
21:39:57.252760 [queue=1] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delayed for 700µs
21:39:57.254469 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:40:02.259521 [queue=1] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delayed for 300µs
21:40:02.260187 [queue=0] packet #0, 127.0.0.1:65076 -> 127.0.0.1:8007, sz=0 is delivered
21:40:39.264235 [queue=1] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delayed for 4.8ms
21:40:39.271570 [queue=0] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delivered
21:40:39.272993 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=0 is delayed for 3.85ms
21:40:39.278728 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=0 is delivered
21:40:39.279442 [queue=1] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delayed for 1.4ms
21:40:39.279574 [queue=2] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=70 is delayed for 2.35ms
21:40:39.281374 [queue=1] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delivered
21:40:39.282425 [queue=0] packet #0, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=70 is delivered
21:40:39.282904 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=70 is delayed for 2.4ms
21:40:39.287535 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=70 is delivered
21:40:39.289446 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delayed for 1.3ms
21:40:39.289532 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delayed for 2.5ms
21:40:39.289559 [queue=3] packet #3, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delayed for 4.7ms
21:40:39.289579 [queue=4] packet #4, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delayed for 3.4ms
21:40:39.289591 [queue=5] packet #5, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delayed for 4ms
21:40:39.290971 [queue=4] packet #1, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delivered
21:40:39.295120 [queue=3] packet #3, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delivered
21:40:39.296459 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delivered
21:40:39.296649 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delivered
21:40:39.296815 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=1013 is delivered
21:40:39.297003 [queue=1] packet #1, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delayed for 4.3ms
21:40:39.305090 [queue=2] packet #3, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delayed for 1ms
21:40:39.307158 [queue=2] packet #2, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delayed for 600µs
21:40:39.307322 [queue=1] packet #3, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delivered
21:40:39.307168 [queue=1] packet #1, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delivered
21:40:39.308234 [queue=0] packet #2, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delivered
21:40:39.308948 [queue=1] packet #4, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delayed for 4.4ms
21:40:39.310270 [queue=2] packet #5, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delayed for 3.2ms
21:40:39.313844 [queue=0] packet #4, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delivered
21:40:39.314022 [queue=0] packet #5, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=1013 is delivered
21:40:39.324188 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=437 is delayed for 4.65ms
21:40:39.338409 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=437 is delivered
21:40:39.343561 [queue=1] packet #6, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=437 is delayed for 500µs
21:40:39.345316 [queue=0] packet #6, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=437 is delivered
21:40:39.352542 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=0 is delayed for 700µs
21:40:39.354466 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:58326, sz=0 is delivered
21:40:39.355228 [queue=1] packet #6, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delayed for 2.2ms
21:40:39.358808 [queue=0] packet #6, 127.0.0.1:58326 -> 127.0.0.1:8007, sz=0 is delivered
21:44:27.989924 config: drop-rate=0.50, max-delay=0s, seed=1
21:44:27.990438 router is listening at :3000
21:45:25.260585 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=0 is delivered
21:45:25.262030 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58021, sz=0 is delivered
21:45:25.262891 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=0 is delivered
21:45:25.262963 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=70 is dropped
21:45:30.269339 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=0 is dropped
21:45:35.278560 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=0 is delivered
21:45:40.285643 [queue=0] packet #0, 127.0.0.1:58021 -> 127.0.0.1:8007, sz=0 is dropped
21:46:01.883279 [queue=0] packet #0, 127.0.0.1:57027 -> 127.0.0.1:8007, sz=0 is dropped
21:47:15.617049 config: drop-rate=0.50, max-delay=0s, seed=1
21:47:15.617513 router is listening at :3000
21:47:20.023681 [queue=0] packet #0, 127.0.0.1:61394 -> 127.0.0.1:8007, sz=0 is delivered
